STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
52866099999,2022/3/29,36.6166667,101.7666667,2262,"XINING, CH",32.3,8,28.1,8,1018.3,8,756.5,8,6.8,8,8.4,8,14,27,44.1, ,28.8, ,0.09,G,999.9,1000
52866099999,2022/3/30,36.6166667,101.7666667,2262,"XINING, CH",32.6,8,27.7,8,1023.4,8,759.7,8,10.3,8,8.6,8,11.5,22.3,39.6, ,28.8, ,0.04,G,999.9,1000
52866099999,2022/3/31,36.6166667,101.7666667,2262,"XINING, CH",34.1,8,28.2,8,1021.9,8,759.2,8,6.7,8,7.2,8,11.5,25.3,41.2, ,28.8, ,0.06,G,999.9,1000
52866099999,2022/4/1,36.6166667,101.7666667,2262,"XINING, CH",37.2,8,25.8,8,1019,8,758.2,8,9,8,4.2,8,6.4,17.3,47.7, ,29.7, ,0,G,999.9,11000
52866099999,2022/4/2,36.6166667,101.7666667,2262,"XINING, CH",45.9,8,18.5,8,1012.4,8,756.7,8,12.8,8,5.5,8,10.3,21.2,63.1, ,27.3, ,0,G,999.9,0
52866099999,2022/4/3,36.6166667,101.7666667,2262,"XINING, CH",43,8,26.1,8,1020.2,8,762.5,8,11.6,8,8.3,8,13,24.3,63.1, ,29.7, ,0,G,999.9,0
52866099999,2022/4/4,36.6166667,101.7666667,2262,"XINING, CH",46.3,8,29.6,8,1015.4,8,759.4,8,9,8,5.9,8,15.3,27.8,58.6, ,37.4, ,0,G,999.9,0
52866099999,2022/4/5,36.6166667,101.7666667,2262,"XINING, CH",46.7,8,32.7,8,1011.7,8,757.6,8,5.9,8,9.1,8,19.6,37.9,61.9, ,34.9, ,0.26,G,0.4,10000
52866099999,2022/4/6,36.6166667,101.7666667,2262,"XINING, CH",44.3,8,34.5,8,1015,8,758.4,8,9.3,8,4,8,9.9,32.2,61.9, ,34.9, ,0.02,G,999.9,10000
52866099999,2022/4/7,36.6166667,101.7666667,2262,"XINING, CH",38.6,8,35.4,8,1017.9,8,759.3,8,6.6,8,6.4,8,11.3,25.4,51.8, ,34.9, ,0.28,G,999.9,10000
52866099999,2022/4/8,36.6166667,101.7666667,2262,"XINING, CH",43.3,8,27.2,8,1017.9,8,759.9,8,11.5,8,3.1,8,7,28.7,57.2, ,33.8, ,0,G,999.9,0
52866099999,2022/4/9,36.6166667,101.7666667,2262,"XINING, CH",46,8,23.8,8,1016.2,8,760.1,8,13.4,8,5.6,8,16.1,27.6,61.3, ,32, ,0,G,999.9,0
52866099999,2022/4/10,36.6166667,101.7666667,2262,"XINING, CH",41.5,8,28.8,8,1018,8,760.5,8,10.9,8,9.7,8,18.3,34,61.3, ,33.8, ,0,G,999.9,0
52866099999,2022/4/11,36.6166667,101.7666667,2262,"XINING, CH",44.8,8,22.9,8,1013.6,8,757.3,8,15.5,8,6.8,8,15.9,31.9,60.8, ,33.6, ,0,G,999.9,0
52866099999,2022/4/12,36.6166667,101.7666667,2262,"XINING, CH",43.3,8,16.3,8,1016.8,8,759.8,8,14.4,8,6.1,8,10.7,30.3,60.8, ,31.6, ,0,G,999.9,0
52866099999,2022/4/13,36.6166667,101.7666667,2262,"XINING, CH",43.6,8,10.9,8,1019.3,8,761.5,8,13.3,8,6.7,8,13.6,35.2,56.8, ,30.2, ,0,G,999.9,0
52866099999,2022/4/14,36.6166667,101.7666667,2262,"XINING, CH",44.4,8,12.5,8,1017,8,760,8,12.6,8,4.4,8,9.3,35.2,57, ,31.5, ,0,G,999.9,0
52866099999,2022/4/15,36.6166667,101.7666667,2262,"XINING, CH",54.5,8,21.4,8,1006.1,8,755.3,8,12,8,8.3,8,17.1,32.8,69.1, ,32.9, ,0,G,999.9,0
52866099999,2022/4/16,36.6166667,101.7666667,2262,"XINING, CH",44.9,8,30.6,8,1010.2,8,756.7,8,10.5,8,7.4,8,14.6,32.8,69.1, ,35.6, ,0,G,999.9,0
52866099999,2022/4/17,36.6166667,101.7666667,2262,"XINING, CH",49,8,29,8,1009.3,8,755.8,8,10.4,8,3.8,8,7,14,59.7, ,38.1, ,0,G,999.9,0
52866099999,2022/4/18,36.6166667,101.7666667,2262,"XINING, CH",54.6,8,18.1,8,1004.3,8,754.7,8,13.4,8,6.5,8,13,31.7,68.9, ,39.2, ,0,G,999.9,0
52866099999,2022/4/19,36.6166667,101.7666667,2262,"XINING, CH",52.9,8,34.9,8,1003.2,8,753.4,8,10.4,8,4.7,8,9.7,23.1,68.9, ,40.5, ,0.02,G,999.9,10000
52866099999,2022/4/20,36.6166667,101.7666667,2262,"XINING, CH",50.9,8,41,8,1005,8,754.7,8,11.5,8,5.9,8,9.7,24.7,66.4, ,41.4,*,0.48,G,0.4,10000
52866099999,2022/4/21,36.6166667,101.7666667,2262,"XINING, CH",43.8,8,36.9,8,1016,8,759.7,8,10.2,8,12.2,8,18.1,28.7,66.4, ,38.1, ,0.05,G,999.9,10000
52866099999,2022/4/22,36.6166667,101.7666667,2262,"XINING, CH",43.8,8,31.2,8,1018.7,8,761.2,8,6.7,8,6.3,8,10.1,26.8,59.4, ,36, ,0.17,G,999.9,10000
52866099999,2022/4/23,36.6166667,101.7666667,2262,"XINING, CH",41.9,8,28.2,8,1018.8,8,761,8,3.6,8,8.2,8,13.6,31.5,59.4, ,33.3,*,0,G,999.9,0
52866099999,2022/4/24,36.6166667,101.7666667,2262,"XINING, CH",36.8,8,27.9,8,1025.6,8,764,8,8,8,9.1,8,18.5,35.5,53.8, ,30.2, ,0,G,999.9,10000
52866099999,2022/4/25,36.6166667,101.7666667,2262,"XINING, CH",47.4,8,16.9,8,1021,8,763,8,15.8,8,7.6,8,16.5,36.5,59.9, ,28.8, ,0,G,999.9,0
52866099999,2022/4/26,36.6166667,101.7666667,2262,"XINING, CH",55.9,8,19,8,1010.2,8,759.5,8,14.9,8,6.9,8,12.4,29.7,72.7, ,34, ,0,G,999.9,0
52866099999,2022/4/27,36.6166667,101.7666667,2262,"XINING, CH",56.9,8,17.1,8,1009.7,8,760,8,12.9,8,5.1,8,11.3,22.9,72.7, ,40.1, ,0,G,999.9,0
52866099999,2022/4/28,36.6166667,101.7666667,2262,"XINING, CH",59.1,8,22.8,8,1006.2,8,757.7,8,14.7,8,6.7,8,12.4,25.6,72.7, ,40.5, ,0,G,999.9,0
52866099999,2022/4/29,36.6166667,101.7666667,2262,"XINING, CH",57.8,8,30.2,8,1004.2,8,756.8,8,15.1,8,7.2,8,18.5,39.6,72.1, ,44.1, ,0,G,999.9,0
52866099999,2022/4/30,36.6166667,101.7666667,2262,"XINING, CH",47.5,8,25.2,8,1012.4,8,759.4,8,11.5,8,12.2,8,24.9,41.8,72.1, ,36.7, ,0,G,999.9,0
52866099999,2022/5/1,36.6166667,101.7666667,2262,"XINING, CH",41.6,8,27.9,8,1021.2,8,762.7,8,11.4,8,7.3,8,9.1,32.2,61.5, ,34.7, ,0.03,G,999.9,10000
52866099999,2022/5/2,36.6166667,101.7666667,2262,"XINING, CH",51.4,8,17.3,8,1013.5,8,759.4,8,16.4,8,6.8,8,15.2,29.3,66, ,35.8, ,0,G,999.9,0
52866099999,2022/5/3,36.6166667,101.7666667,2262,"XINING, CH",54,8,15.5,8,1012.3,8,760.6,8,13.7,8,6.3,8,13.8,24.5,72.1, ,37.2, ,0,G,999.9,0
52866099999,2022/5/4,36.6166667,101.7666667,2262,"XINING, CH",56.5,8,15.6,8,1009.3,8,759.3,8,14.6,8,5,8,12.8,25.8,72.1, ,38.1, ,0,G,999.9,0
52866099999,2022/5/5,36.6166667,101.7666667,2262,"XINING, CH",62.9,8,20.5,8,1002,8,756,8,14,8,5.1,8,9.7,17.5,80.1, ,42.1, ,0,G,999.9,0
52866099999,2022/5/6,36.6166667,101.7666667,2262,"XINING, CH",64.4,8,26.1,8,997.9,8,754.1,8,15.5,8,10.4,8,18.8,42.5,80.1, ,46.4, ,0,G,999.9,0
52866099999,2022/5/7,36.6166667,101.7666667,2262,"XINING, CH",46.8,8,41.2,8,1012,8,759.3,8,7.6,8,5.2,8,9.9,42.5,53.6,*,41.5, ,0.2,G,999.9,10000
52866099999,2022/5/8,36.6166667,101.7666667,2262,"XINING, CH",53.6,8,36.9,8,1007.8,8,756.7,8,13.3,8,4.9,8,12.6,29.3,68.9, ,40.8, ,0,G,999.9,0
52866099999,2022/5/9,36.6166667,101.7666667,2262,"XINING, CH",60,8,36.6,8,1000.2,8,753.3,8,15.5,8,5.2,8,11.3,27.4,75.4, ,41.5, ,0.03,G,999.9,0
52866099999,2022/5/10,36.6166667,101.7666667,2262,"XINING, CH",65.3,8,36.7,8,991.2,8,748.8,8,16.3,8,10.1,8,16.3,32.6,78.4, ,45.3, ,0,G,999.9,10000
52866099999,2022/5/11,36.6166667,101.7666667,2262,"XINING, CH",44.4,8,39.9,8,1006.9,8,754.9,8,11,8,6.1,8,10.9,38.3,49.3,*,38.5, ,0.73,G,0.4,10000
52866099999,2022/5/12,36.6166667,101.7666667,2262,"XINING, CH",43.6,8,37.2,8,1017.1,8,760.1,8,14.3,8,5.4,8,13.4,25.4,54, ,38.1, ,0.11,G,999.9,10000
52866099999,2022/5/13,36.6166667,101.7666667,2262,"XINING, CH",48.6,8,35.4,8,1015.2,8,760.2,8,17.1,8,5.7,8,10.9,26.2,57.9, ,38.7, ,0,G,999.9,0
52866099999,2022/5/14,36.6166667,101.7666667,2262,"XINING, CH",49.5,8,38.1,8,1013.1,8,759.6,8,14.8,8,2.7,8,4.5,38.3,62.2, ,40.5, ,0.06,G,999.9,10000
